wind_speed,wind_gust,wind_u,wind_v,temp_c,dewpoint_c,sunshine_hrs,radiation,precip_dur,precip_mm,humidity
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,14.0,7.794228634059946,4.5000000000000036,18.0,15.4,0.0,62.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
8.0,15.0,6.928203230275508,4.0000000000000036,18.3,15.8,0.1,40.0,0.0,0.0,85.0
9.0,15.0,7.794228634059946,4.5000000000000036,18.3,15.5,0.3,71.0,0.0,0.0,84.0
4.0,7.0,2.5711504387461583,-3.064177772475911,14.2,7.0,0.5,18.0,0.0,0.0,61.0
4.0,7.0,2.5711504387461583,-3.064177772475911,14.2,7.0,0.5,18.0,0.0,0.0,61.0
4.0,7.0,2.5711504387461583,-3.064177772475911,14.2,7.0,0.5,18.0,0.0,0.0,61.0
4.0,7.0,2.5711504387461583,-3.064177772475911,14.2,7.0,0.5,18.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
4.0,6.0,3.4641016151377544,-2.0000000000000004,14.6,7.2,1.0,72.0,0.0,0.0,61.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
3.0,6.0,2.598076211353316,-1.5000000000000004,14.4,7.5,0.3,67.0,0.0,0.0,63.0
